"neutral","search #facebook for ""FACEBOOK/TWITTER INDIE ARTIST MUSIC NETWORK (WORLDWIDE) twitter"
"neutral","RT @nine_oh: SIMPLY DA BEST ON #TWITTER MY TWEEPS @Mui_Dziak @Ecofriendly211 @wstein @imCHOKOLATEwhoU @SoDear2MyHeart @sscoop4 @PyrexPress"
"neutral","Gonna Crash Out Pretty Tired, Night #Twitter&lt;3"
"neutral","#Twitter: What's happening? #Facebook: What's on your mind? #Myspace: Where is everyone?"
"neutral","@FATBOYFRESH87 Hey brotha I forgot you had a #twitter"
"neutral","So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later"
"neutral","RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking"
"neutral","I think I'm addicted to checking my #email, #twitter and #facebook"
"neutral","#Retweet #RT #BabyMamaDrama #BabyDaddyDrama #Twitter #S/O to everyone who read my blog www.cpc504.blogspot.com"
"neutral","Thanks Irma @TellJuicy  ""TWITTER 4 BUSINESS"" November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business"
"neutral","@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo"
"neutral","#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter"
"neutral","#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/gHCez2Yk"
"neutral","enjoy  #Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/vKjwATSr great"
"neutral","RT @jeffbullas: What Is A #Facebook â€œLikeâ€ Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter"
"neutral","Shes a freaked out philosopher on #twitter lol girl bye"
"neutral","gotta get back on my #twitter #grind"
"neutral","Lol Smh gudnite #twitter"
"neutral","Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour"
"neutral","RT @BucBoyy: - Ima Addicted To #Twitter."
"neutral","#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter"
"neutral","Off to sleeep , #goodnight #twitter"
"neutral","To much #twitter taking a break. â™£"
"neutral","these #chickz on #twitter stay with they #mommy"
"neutral","Wow jus made a #TWITTER i reallly dnt kno how o2 use it so i neea alittle help"
"neutral","#twitter should i upload tweetdeck for my laptop?!"
"neutral","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23"
"neutral","Some people take themselves way too seriously...especially on #Twitter. It's amusing...to say the least. Bless your heart..."
"neutral","#twitter goin hammer"
"neutral","@IamTinaThompson @JudgeGregMathis is on #twitter also!!"
"neutral","Welcome to #twitter @jackpot15!!"
"neutral","Hello! Welcome to #twitter RT â€œ@beabea210: @ACCU_MED ....hello Accu-Med!!!â€"
"neutral","@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?"
"neutral","- Ima Addicted To #Twitter."
"neutral","Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!"
"neutral","RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter"
"neutral","Good morning #twitter."
"neutral","Ways in which you can use #Twitter to your professional advantage http://t.co/E3xK1w67 @writeychap"
"neutral","@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter"
"neutral","BRB #twitter;p"
"neutral","Thank you @logoninjas for following us on #twitter - awesome name btw!"
"neutral","Good night #Twitter Off(:"
"neutral","RT @frizzy_drizzy: @iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn"
"neutral","@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up"
"neutral","Good Morning #Twitter! Have a nice day. :}"
"neutral","SO IT'S BEEN A LOOONG MINUTE twitter"
"neutral","#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off"
"neutral","Thought about changing my #twitter profile to I'm tall, dark & single, but don't think I could take the responses if any! Lol. Night folks."
"neutral","Follow your interests #twitter"
"neutral","Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:)"
"neutral","What Is A #Facebook â€œLikeâ€ Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter"
"neutral","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 27"
"neutral","Dear #twitter, Now that we all know I'm awesome could you  write me a new ""all about me"" for my profile because really you do know me best."
"neutral","bout to pull up... he see me on #twitter his ass gone flip"
"neutral","Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets"
"neutral","Goin to bed #GOODNIGHT #TWITTER"
"neutral","Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter"
"neutral","@grahamgoingham it's a true delight to see you on #Twitter. P.S. you rocked the house tonight."
"neutral","Goodnight #Twitter :)"
"neutral","RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/acaP03y9! Together we can stop #humantrafficking"
"neutral","nitee twitter"
"neutral","wanted to say nite  #twitter"
"neutral","Everybody a somebody on #twitter!!!!!! FAKE ASSES"
"neutral","RT @nataliajones: Use #Twitter to generate traffic to your website http://t.co/72YmN3kD"
"neutral","who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh.."
"neutral","#Followme dijo #Twitter :D"
"neutral","That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?"
"neutral","RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter"
"neutral","coming back soon!!!! #twitter..."
"neutral","Damn girl I'll follow u to the end of the road twitter"
"neutral","#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb"
"neutral","Lets not throw CJ under the bus yet.. Hes still a 100 million dollar #twitter guy!"
"neutral","need #facebook fans, #twitter followers and #youtube views by nvida2: i needâ€¦ http://t.co/tK6IHH2B #freelance #job"
"neutral","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 10"
"neutral","Gud morning #twitter"
"neutral","I didnt know there wad a test..RT ""@DashBurst: Downloadable #Twitter Cheat Sheet - http://t.co/bHXpqYo5"""
"neutral","RT @x_JustLucky_x: I don't know why I even bother checking FB anymore. I stare for two minutes and just log off lol #Twitter&gt;Fb"
"neutral","Boa noite #Twitter (:"
"neutral","#twitter off'"
"neutral","Swaagg me outt #twitter"
"neutral","1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!"
"neutral","I had my #Twitter account for like 3 years now.....and I only made 4,783 tweets? o_O"
"neutral","RT @extremejohn Stuck on Facebook? Iâ€™m so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook"
"neutral","#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized"
"neutral","Twitter's Thinking About Paying People to Tweet - Technology - http://t.co/zA9h5o5U #PayMe #Twitter"
"neutral","So sleepy and tired, going to bed! Nigh #Twitter !"
"neutral","I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/UGPTuUcZ"
"neutral","@iamRoyaltyFRESH Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/U0HzoVQF"
"neutral","What is the difference between #twitter and #googleplus??"
"neutral","@thiagozito #Twitter, #MsN, #Orkut #Facebook & o Principal #Musicaa Haah'"
"neutral","i just realized... if i have a ridiculously long name in #twitter, no one could reply to me. *hmm* the possibilities."
"neutral","I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/aik96UXm"
"neutral","RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter"
"neutral","booiiiii twitter"
"neutral","#twitter is great once you get the hang of itâ€œ@HaxxDubbz: @CBMonarch @Bran_Day I told her to get one to be a cool kid lolâ€"
"neutral","#twitter #OFF"
"neutral","@MindPhucked you changed your #twitter name?!"
"neutral","wait... i don't really care what people are doing in their daily lives #twitter"
"neutral","Tweet tweet #twitter"
"neutral","@ChinkiiBeauty y u up..#Twitter"
"neutral","why tha fuck ppl post everything on #twitter u cant #im on here what is it for someone tell me please"
"neutral","@BADDchikkENT See What I Mean #Twitter o_O"
"neutral","#twitter off '"
"neutral","The Power of #Twitter http://t.co/wtVvZ8G4"
"neutral","CAN SOMEONE EXPLAIN TAGGED TO ME LIKE DONT GET MAD AT ME CAUSE #TWITTER AN FB MY SHIT!!"
"neutral","Somebody help me? Is apple not on Twitter? That seems very weird. #apple #twitter"
"neutral","Ugh idk how to use this thing #twitter #helpme"
"neutral","Who will be our #Twitter #winner 4 #daytimewdonna giveaway for $100 this Fri. Tweet about our show, our guests, why you LOVE us use #dwd100"
"neutral","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 29"
"neutral","#Oomf dnt start dis sh*t on #twitter"
"neutral","@garbage Welcome to #Twitter!"
"neutral","Good night #Twitter and #TheLegionoftheFallen.  5:45am cimes awfully early!"
"neutral","Tips for Reaching Out to Twitter's 50 Million Daily Users http://t.co/IF3IVLWN #twitter #mediagofer #socialmedia @SMsavvy @PRmate @KMiones"
"neutral","What do u think of Location Lock's new #twitter #logo? Can u see the cross hairs for when GPS tracking locks on 2 ur fleet vehicle?"
"neutral","GN #TWITTER"
"neutral","#Twitter #Melbourne #Business ""TWITTER 4 BUSINESS"" November 16 http://t.co/wiZ4omU0 @KingstonCC @KeithKeller"
"neutral","Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/3xZgtWFx #twitter"
"neutral","Use #Twitter to generate traffic to your website http://t.co/72YmN3kD"
"neutral","I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/kIHs1HRm"
"neutral","#twitter off!!*"
"neutral","RT @WinklrSprinklr: @JenWeedin listen here, @ShaunaWalters8 is new to #twitter and needs practice.  support her here brat!  #goodsamarit ..."
"neutral","Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look."
"neutral","I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/JlrUWRf6"
"neutral","I can live without facebook. just #twitter and #tumblr and #youtube proven and tested. LOL give me back my facebook nowww! LOL"
"neutral","@SeanL44 It may be a little much. Haha #droptheknife and add @frankhenchUSA to the picture like on your #Twitter account. #growuppeterpan"
"neutral","Can you say #twitter those #followers who are #following me??"
"neutral","@HectorAlteto welcome to the #twitter"
"neutral","RT @BucBoyy: - It's So Funny Because She Got A #Twitter Now Lol."
"neutral","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 19"
"neutral","I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/dN3qwkkb"
"neutral","@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk"
"neutral","time to change my twitter app, what's the best one for my iphone? Help please? #twitterapps : #twitter vs. #tweetcaster vs. #ubersoical ?"
"neutral","Man i love #Twitter!!"
"neutral","RT @Juani_2: You doing a lot of hating guy RT @Blue_Chipperz: This nigga need to go to #Twitter Jail"
"neutral","RT @MontrelCox: It's twitter. Get over it or go back to Facebook and unfollow me. This is my free forum to say exactly what thee fuck I  ..."
"neutral","Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter"
"neutral","@JenWeedin listen here, @ShaunaWalters8 is new to #twitter and needs practice.  support her here brat!  #goodsamaritanswag"
"neutral","RT @Grazitti: #Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W"
"neutral","Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4"
"neutral","37 Ways to Use #Twitter for Business	http://t.co/HGhMpoSE"
"neutral","37 Ways to Use #Twitter for Business	http://t.co/MT9RdrCz"
"neutral","#Twitter to Reformat All URLs With T.co	http://t.co/WQh2pHEA"
"neutral","#Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W"
"neutral","Do you Share More #jokes #quotes #music #photos or #news #articles on #Facebook or #Twitter?"
"neutral","RT @JLachance04: What a day @davislachance and @braedonrice get #twitter @BigDenMoments"
"neutral","@GForbz3 ma g wass good with you!! Didn't even kno you was on #twitter when was the last time you touched down in the city??"
"neutral","Donâ€™t seek followers unless youâ€™re ready to treat them like the real people they are http://t.co/qa1JFSka #Twitter RT @TweetSmarter"
"neutral","@Katieec7 lmao I love it please be on #twitter all the time so I have another friend to @mention"
"neutral","gooodnight #twitter"
"neutral","so #twitter who wants to buy me #lunch?"
"neutral","RT @elishiawindfohr: #Twitter: Each second there are 2900 new tweets, for a total of 250 million per day and 7.5 billion per month. Rate ..."
"neutral","Hates facebook whores #twitter"
"neutral","#Twitter #Off'"
"neutral","Let's be honest #twitter, nothing's #trending en #espaÃ±ol."
"neutral","I hate when my phne do what it want on #twitter"
"neutral","Waz Sup #Twitter"
"neutral","AHHHH!!!!! FUCK IT!!! Goodnight!! twitter"
"neutral","#twitter and fb# off"
"neutral","#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!"
"neutral","Ahhh!! Why is #Twitter so #addicting"
"neutral","@deferom lol omg you should write #none #twitter #foreveralone. Don't forget the hashtags."
"neutral","@teggyboy00 oh wow lmao thank no wonder why no one answered me !! addicted #twitter"
"neutral","- It's So Funny Because She Got A #Twitter Now Lol."
"neutral","RT @AmySimendinger: @rachiecrewz dude you can't just makeup your own fucking hashtags...learn how to use #twitter"
"neutral","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 9"
"neutral","Goodnight #twitter see you in the morning for another #successful day!"
"neutral","#Twitter'Offf :D"
"neutral","@Obamaphile @vegascharlieb your not in #twitter jail again r u ?"
"neutral","RT @mmurrayphoto: Sounds like #CJ20K is going down sooner than later. #twitter #lookout"
"neutral","Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
"neutral","#Twitter-on-"
"neutral","AND HOW EVERYTIME I #GAIN A #FOLLOWER IT SAY I #LOSE ONE? #FUCKINUP #TWITTER VERY HEAVILY......#PROMOALLDAY #TMW #FOLLOWLIMITISGAY #STEPITUP"
"neutral","@ZackSiam you just might be the most influential man in the #twitter universe"
"neutral","RT @aDUBatSDUB: #facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D"
"neutral","Funny how social networks prod you to be always on ya keypad, #twitter-what's happening, #Fb-what's on your mind?"
"neutral","Going to bed now #goodnight #twitter. Sleeping in tomorrow cuz it's fall break #winning"
"neutral","RT @JOMANERH: My #twitter age is 234 days 13 hours 41 minutes 16 seconds. Find out yours at http://t.co/MT0VAJwd #twittertime"
"neutral","Sounds like #CJ20K is going down sooner than later. #twitter #lookout"
"neutral","@Presidential_FU  do me wrong #twitter"
"neutral","@HOLLYcash mann u can have ah olelady but them hoes for everybody son I been doin dis u stop catchin feelings its #twitter"
"neutral","Being Choosy With Twitter: The Follow-Back Conundrum http://t.co/K2rRC2ir #socialmedia #twitter #mediagofer @media_guerilla @SMsavvy"
"neutral","Back in the #twitter game"
"neutral","NIGGAS B TALK REACLESS OVA #TWITTER LIKE I DNT GOT DAT TOOL N MI TRUCK #BASKETBALL OV COURSE"
"neutral","ok man down... I will own #TWITTER 2morrow!"
"neutral","#twitter"
"neutral","Novo #Nick in #twitter. Hehe'  (:"
"neutral","Sometimes I get so lost in #twitter that I end up living vicariously through other people #massconfusion"
"neutral","â€œ@JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.â€it does"
"neutral","RT @JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff."
"neutral","#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #SocialMedia #SMM http://t.co/X55u6i4w"
"neutral","How about @MattSloyer on the #twitter!"
"neutral","@briannaa___ Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/8HFfjJv5"
"neutral","Night #twitter lord please let that girl get some sleep"
"neutral","â€œ@KekeLauren @IGoHard_NoBONER Yooooo ""Mena Malia"" lOl I love your #Twitter nameâ€"
"neutral","Its new #Theme after #Updates have to b use with it. Though I like #Old theme of #Twitter for #Android"
"neutral","I wishh #twitter would tell me who retweets my stuff."
"neutral","Told myself I was in the bed #early tonite & somehow I end up back in the computer lab on #Twitter...smh guess it's the #Gemini in me"
"neutral","If u say u 100% REAL all the time...KILL YOURSELF ASAP!..Everybody have their fake moments so don't Front for #Twitter -----_________-------"
"neutral","#twitter is like therapy for sum people say wat you feel & get alot off yo chest.. And don't care wat the next person say"
"neutral","Whats a good #twitter ap for #iOS that links to #FB accounts to post links? #help"
"neutral","#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/znFYtK9P @mashable #social"
"neutral","#2000tweets !!!! #milestone #twitter"
"neutral","#twitter off"
"neutral","Woooow I just log out from #twitter and there's more than 60 #tweets on my #timeline"
"neutral","#twitter Scientists Use Twitter To Track Flu Epidemics, How to Stay Healthy This Flu Season (RT This) http://t.co/ZhgyinIi"
"neutral","@Teah2015 I had to inform my #twitter account that you weren't a stranger and give you permission to see my stuff. Not sure why that is.."
"neutral","RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/A1zgaK5l! Together we can stop #humantrafficking"
"neutral","@IGoHard_NoBONER Yooooo ""Mena Malia"" lOl I love your #Twitter name"
"neutral","Goodnight #twitter"
"neutral","groupies follow me like #twitter.....lol jk"
"neutral","I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/nvNns7VR"
"neutral","RT @loveable_letty8: Night #twitter"
"neutral","RT @Capo_Young: ONE SERIOUS STATEMENT THO ! twitter"
"neutral","- My Cute Friend @MelodyBtcc Finally Got A #Twitter :)"
"neutral","From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty"
"neutral","Bout to tweet about tweeting #twitter #Seahawkswag"
"neutral","Goodnight, #Twitter."
"neutral","AbOut TO BAMMER On #Twitter"
"neutral","it runs the world #twitter"
"neutral","Ain't really been on all day! Suppppp #Twitter"
"neutral","#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast?!"
"neutral","GOODNITEE #TWITTER!!!"
"neutral","Meu twitter tÃ¡ ficando velho jÃ¡, My #twitter age is 285 days 8 hours 52 minutes 40 seconds"
"neutral","My #twitter age is 285 days 8 hours 52 minutes 38 seconds. Find out yours at http://t.co/q5mvW7VF #twittertime"
"neutral","ONE SERIOUS STATEMENT THO ! twitter"
"neutral","I OUT #Twitter Till 2mar"
